date,location,item,opening_stock,received,issued,closing_stock,lead_time_days,criticality,supplier
2025-11-24,Hospital A,Rice,67,28,62,33,4,Medium,Supplier Y
2025-11-24,Hospital A,Flour,166,1,32,135,6,Medium,Supplier Y
2025-11-24,Hospital B,Paracetamol,56,32,3,85,3,High,Supplier Y
2025-11-24,Hospital B,Amoxicillin,196,8,164,40,4,High,Supplier Y
2025-11-24,Hospital B,Rice,107,49,68,88,5,Medium,Supplier X
2025-11-24,Hospital B,Flour,174,20,68,126,6,Medium,Supplier X
2025-11-24,Warehouse C,Paracetamol,56,21,60,17,6,High,Supplier Y
2025-11-24,Warehouse C,Amoxicillin,140,3,90,53,2,High,Supplier Y
2025-11-24,Warehouse C,Rice,65,21,73,13,2,Medium,Supplier X
2025-11-24,Warehouse C,Flour,63,27,14,76,2,Medium,Supplier Y
2025-11-25,Hospital A,Paracetamol,130,20,96,54,5,High,Supplier Y
2025-11-25,Hospital A,Amoxicillin,83,12,5,90,5,High,Supplier Y
2025-11-25,Hospital A,Rice,80,31,86,25,3,Medium,Supplier Y
2025-11-25,Hospital A,Flour,139,20,94,65,2,Medium,Supplier X
2025-11-25,Hospital B,Paracetamol,193,6,190,9,4,High,Supplier X
2025-11-25,Hospital B,Amoxicillin,118,13,129,2,5,High,Supplier X
2025-11-25,Hospital B,Rice,187,6,156,37,5,Medium,Supplier X
2025-11-25,Hospital B,Flour,183,37,112,108,4,Medium,Supplier Y
2025-11-25,Warehouse C,Paracetamol,148,1,108,41,5,High,Supplier Y
2025-11-25,Warehouse C,Amoxicillin,51,16,25,42,5,High,Supplier Y
2025-11-25,Warehouse C,Rice,150,8,72,86,2,Medium,Supplier Y
2025-11-25,Warehouse C,Flour,57,34,59,32,4,Medium,Supplier Y
2025-11-26,Hospital A,Paracetamol,125,21,50,96,2,High,Supplier X
2025-11-26,Hospital A,Amoxicillin,83,46,76,53,6,High,Supplier Y
2025-11-26,Hospital A,Rice,155,33,135,53,5,Medium,Supplier Y
2025-11-26,Hospital A,Flour,104,21,91,34,2,Medium,Supplier X
2025-11-26,Hospital B,Paracetamol,92,31,31,92,3,High,Supplier Y
2025-11-26,Hospital B,Amoxicillin,195,43,140,98,5,High,Supplier Y
2025-11-26,Hospital B,Rice,157,20,35,142,2,Medium,Supplier Y
2025-11-26,Hospital B,Flour,170,41,38,173,4,Medium,Supplier X
2025-11-26,Warehouse C,Paracetamol,102,48,111,39,3,High,Supplier Y
2025-11-26,Warehouse C,Amoxicillin,163,14,58,119,2,High,Supplier Y
2025-11-26,Warehouse C,Rice,142,49,41,150,6,Medium,Supplier Y
2025-11-26,Warehouse C,Flour,149,35,59,125,6,Medium,Supplier Y
2025-11-27,Hospital A,Paracetamol,54,13,18,49,3,High,Supplier Y
2025-11-27,Hospital A,Amoxicillin,183,3,100,86,5,High,Supplier Y
2025-11-27,Hospital A,Rice,146,6,100,52,3,Medium,Supplier Y
2025-11-27,Hospital A,Flour,181,22,90,113,4,Medium,Supplier Y
2025-11-27,Hospital B,Paracetamol,69,7,19,57,5,High,Supplier X
2025-11-27,Hospital B,Amoxicillin,58,16,29,45,3,High,Supplier X
2025-11-27,Hospital B,Rice,78,29,17,90,3,Medium,Supplier X
2025-11-27,Hospital B,Flour,152,18,117,53,2,Medium,Supplier Y
2025-11-27,Warehouse C,Paracetamol,86,10,2,94,2,High,Supplier X
2025-11-27,Warehouse C,Amoxicillin,114,7,78,43,2,High,Supplier X
2025-11-27,Warehouse C,Rice,120,14,37,97,3,Medium,Supplier X
2025-11-27,Warehouse C,Flour,79,17,38,58,4,Medium,Supplier X
2025-11-28,Hospital A,Paracetamol,104,0,94,10,6,High,Supplier Y
2025-11-28,Hospital A,Amoxicillin,72,15,25,62,4,High,Supplier Y
2025-11-28,Hospital A,Rice,181,31,53,159,2,Medium,Supplier Y
2025-11-28,Hospital A,Flour,96,47,9,134,2,Medium,Supplier X
2025-11-28,Hospital B,Paracetamol,176,45,182,39,5,High,Supplier Y
2025-11-28,Hospital B,Amoxicillin,167,10,20,157,4,High,Supplier Y
2025-11-28,Hospital B,Rice,51,21,6,66,4,Medium,Supplier Y
2025-11-28,Hospital B,Flour,176,42,180,38,2,Medium,Supplier Y
2025-11-28,Warehouse C,Paracetamol,140,18,146,12,5,High,Supplier X
2025-11-28,Warehouse C,Amoxicillin,161,32,66,127,4,High,Supplier X
2025-11-28,Warehouse C,Rice,103,18,74,47,3,Medium,Supplier Y
2025-11-28,Warehouse C,Flour,167,29,187,9,6,Medium,Supplier X
2025-11-29,Hospital A,Paracetamol,61,33,10,84,6,High,Supplier X
2025-11-29,Hospital A,Amoxicillin,142,9,133,18,2,High,Supplier Y
2025-11-29,Hospital A,Rice,81,30,27,84,2,Medium,Supplier Y
2025-11-29,Hospital A,Flour,195,42,48,189,6,Medium,Supplier Y
2025-11-29,Hospital B,Paracetamol,189,24,106,107,4,High,Supplier Y
2025-11-29,Hospital B,Amoxicillin,146,21,130,37,2,High,Supplier X
2025-11-29,Hospital B,Rice,106,3,45,64,4,Medium,Supplier X
2025-11-29,Hospital B,Flour,181,27,125,83,3,Medium,Supplier Y
2025-11-29,Warehouse C,Paracetamol,148,15,80,83,2,High,Supplier Y
2025-11-29,Warehouse C,Amoxicillin,68,36,9,95,6,High,Supplier X
2025-11-29,Warehouse C,Rice,107,16,44,79,5,Medium,Supplier Y
2025-11-29,Warehouse C,Flour,123,4,45,82,6,Medium,Supplier Y
2025-11-30,Hospital A,Paracetamol,76,9,60,25,3,High,Supplier Y
2025-11-30,Hospital A,Amoxicillin,147,30,115,62,2,High,Supplier Y
2025-11-30,Hospital A,Rice,111,14,122,3,4,Medium,Supplier X
2025-11-30,Hospital A,Flour,171,45,91,125,5,Medium,Supplier Y
2025-11-30,Hospital B,Paracetamol,179,28,22,185,6,High,Supplier X
2025-11-30,Hospital B,Amoxicillin,52,20,37,35,2,High,Supplier X
2025-11-30,Hospital B,Rice,190,0,110,80,4,Medium,Supplier Y
2025-11-30,Hospital B,Flour,70,48,56,62,3,Medium,Supplier Y
2025-11-30,Warehouse C,Paracetamol,178,27,38,167,6,High,Supplier Y
2025-11-30,Warehouse C,Amoxicillin,155,49,150,54,3,High,Supplier Y
2025-11-30,Warehouse C,Rice,162,1,40,123,3,Medium,Supplier Y
2025-11-30,Warehouse C,Flour,109,48,33,124,3,Medium,Supplier X
2025-12-01,Hospital A,Paracetamol,151,47,36,162,2,High,Supplier X
2025-12-01,Hospital A,Amoxicillin,177,31,200,8,2,High,Supplier Y
2025-12-01,Hospital A,Rice,175,21,137,59,3,Medium,Supplier X
2025-12-01,Hospital A,Flour,143,34,75,102,3,Medium,Supplier X
2025-12-01,Hospital B,Paracetamol,60,43,24,79,2,High,Supplier X
2025-12-01,Hospital B,Amoxicillin,148,4,33,119,5,High,Supplier Y
2025-12-01,Hospital B,Rice,159,31,118,72,2,Medium,Supplier X
2025-12-01,Hospital B,Flour,72,18,32,58,3,Medium,Supplier Y
2025-12-01,Warehouse C,Paracetamol,68,25,67,26,3,High,Supplier Y
2025-12-01,Warehouse C,Amoxicillin,153,9,6,156,4,High,Supplier X
2025-12-01,Warehouse C,Rice,198,12,75,135,6,Medium,Supplier X
2025-12-01,Warehouse C,Flour,162,44,169,37,3,Medium,Supplier Y
2025-12-02,Hospital A,Paracetamol,191,4,188,7,5,High,Supplier Y
2025-12-02,Hospital A,Amoxicillin,66,11,76,1,5,High,Supplier Y
2025-12-02,Hospital A,Rice,136,27,11,152,6,Medium,Supplier Y
2025-12-02,Hospital A,Flour,65,13,70,8,4,Medium,Supplier Y
2025-12-02,Hospital B,Paracetamol,188,18,117,89,2,High,Supplier X
2025-12-02,Hospital B,Amoxicillin,154,37,113,78,5,High,Supplier Y
2025-12-02,Hospital B,Rice,69,4,50,23,2,Medium,Supplier X
2025-12-02,Hospital B,Flour,79,12,34,57,3,Medium,Supplier X
2025-12-02,Warehouse C,Paracetamol,141,27,78,90,2,High,Supplier Y
2025-12-02,Warehouse C,Amoxicillin,176,24,88,112,3,High,Supplier X
2025-12-02,Warehouse C,Rice,134,32,79,87,4,Medium,Supplier X
2025-12-02,Warehouse C,Flour,91,35,47,79,3,Medium,Supplier X
2025-12-03,Hospital A,Paracetamol,94,14,49,59,5,High,Supplier X
2025-12-03,Hospital A,Amoxicillin,106,4,67,43,4,High,Supplier X
2025-12-03,Hospital A,Rice,133,11,111,33,3,Medium,Supplier X
2025-12-03,Hospital A,Flour,167,43,119,91,5,Medium,Supplier Y
2025-12-03,Hospital B,Paracetamol,193,31,35,189,4,High,Supplier X
2025-12-03,Hospital B,Amoxicillin,158,36,112,82,5,High,Supplier X
2025-12-03,Hospital B,Rice,132,10,74,68,3,Medium,Supplier X
2025-12-03,Hospital B,Flour,197,33,178,52,4,Medium,Supplier X
2025-12-03,Warehouse C,Paracetamol,74,5,11,68,3,High,Supplier Y
2025-12-03,Warehouse C,Amoxicillin,160,38,113,85,4,High,Supplier X
2025-12-03,Warehouse C,Rice,149,39,59,129,4,Medium,Supplier X
2025-12-03,Warehouse C,Flour,177,44,111,110,2,Medium,Supplier Y
2025-12-04,Hospital A,Paracetamol,135,16,37,114,6,High,Supplier X
2025-12-04,Hospital A,Amoxicillin,131,9,30,110,6,High,Supplier Y
2025-12-04,Hospital A,Rice,103,25,96,32,6,Medium,Supplier X
2025-12-04,Hospital A,Flour,136,6,95,47,2,Medium,Supplier X
2025-12-04,Hospital B,Paracetamol,132,45,40,137,4,High,Supplier Y
2025-12-04,Hospital B,Amoxicillin,132,9,138,3,5,High,Supplier Y
2025-12-04,Hospital B,Rice,153,40,64,129,6,Medium,Supplier X
2025-12-04,Hospital B,Flour,135,26,132,29,6,Medium,Supplier X
2025-12-04,Warehouse C,Paracetamol,97,41,129,9,6,High,Supplier X
2025-12-04,Warehouse C,Amoxicillin,72,22,71,23,5,High,Supplier Y
2025-12-04,Warehouse C,Rice,116,47,122,41,6,Medium,Supplier Y
2025-12-04,Warehouse C,Flour,149,41,126,64,5,Medium,Supplier X
2025-12-05,Hospital A,Paracetamol,116,44,99,61,4,High,Supplier X
2025-12-05,Hospital A,Amoxicillin,140,13,144,9,5,High,Supplier Y
2025-12-05,Hospital A,Rice,93,23,43,73,6,Medium,Supplier Y
2025-12-05,Hospital A,Flour,89,28,76,41,4,Medium,Supplier X
2025-12-05,Hospital B,Paracetamol,77,1,14,64,2,High,Supplier X
2025-12-05,Hospital B,Amoxicillin,155,43,113,85,3,High,Supplier Y
2025-12-05,Hospital B,Rice,80,43,30,93,2,Medium,Supplier Y
2025-12-05,Hospital B,Flour,65,33,40,58,5,Medium,Supplier Y
2025-12-05,Warehouse C,Paracetamol,103,10,45,68,4,High,Supplier Y
2025-12-05,Warehouse C,Amoxicillin,78,12,12,78,6,High,Supplier Y
2025-12-05,Warehouse C,Rice,90,31,42,79,3,Medium,Supplier X
2025-12-05,Warehouse C,Flour,65,5,39,31,5,Medium,Supplier X
2025-12-06,Hospital A,Paracetamol,103,6,68,41,6,High,Supplier Y
2025-12-06,Hospital A,Amoxicillin,154,12,117,49,4,High,Supplier X
2025-12-06,Hospital A,Rice,79,34,19,94,5,Medium,Supplier Y
2025-12-06,Hospital A,Flour,83,10,32,61,3,Medium,Supplier Y
2025-12-06,Hospital B,Paracetamol,123,23,54,92,4,High,Supplier Y
2025-12-06,Hospital B,Amoxicillin,74,17,19,72,5,High,Supplier Y
2025-12-06,Hospital B,Rice,84,20,27,77,5,Medium,Supplier Y
2025-12-06,Hospital B,Flour,100,27,24,103,6,Medium,Supplier X
2025-12-06,Warehouse C,Paracetamol,114,9,34,89,3,High,Supplier Y
2025-12-06,Warehouse C,Amoxicillin,67,18,52,33,2,High,Supplier X
2025-12-06,Warehouse C,Rice,178,32,175,35,3,Medium,Supplier X
2025-12-06,Warehouse C,Flour,168,12,113,67,3,Medium,Supplier Y
2025-12-07,Hospital A,Paracetamol,116,21,107,30,3,High,Supplier Y
2025-12-07,Hospital A,Amoxicillin,96,43,61,78,4,High,Supplier X
2025-12-07,Hospital A,Rice,152,14,150,16,6,Medium,Supplier X
2025-12-07,Hospital A,Flour,134,26,121,39,2,Medium,Supplier Y
2025-12-07,Hospital B,Paracetamol,117,35,22,130,4,High,Supplier Y
2025-12-07,Hospital B,Amoxicillin,77,15,81,11,4,High,Supplier X
2025-12-07,Hospital B,Rice,163,10,127,46,4,Medium,Supplier X
2025-12-07,Hospital B,Flour,107,2,69,40,6,Medium,Supplier Y
2025-12-07,Warehouse C,Paracetamol,166,22,106,82,5,High,Supplier Y
2025-12-07,Warehouse C,Amoxicillin,64,17,74,7,5,High,Supplier Y
2025-12-07,Warehouse C,Rice,108,21,14,115,4,Medium,Supplier Y
2025-12-07,Warehouse C,Flour,191,23,179,35,2,Medium,Supplier X
2025-12-08,Hospital A,Paracetamol,118,19,119,18,6,High,Supplier Y
2025-12-08,Hospital A,Amoxicillin,70,29,95,4,4,High,Supplier Y
2025-12-08,Hospital A,Rice,158,11,119,50,2,Medium,Supplier X
2025-12-08,Hospital A,Flour,123,21,20,124,4,Medium,Supplier X
2025-12-08,Hospital B,Paracetamol,91,48,103,36,2,High,Supplier X
2025-12-08,Hospital B,Amoxicillin,83,37,59,61,6,High,Supplier X
2025-12-08,Hospital B,Rice,189,12,108,93,4,Medium,Supplier Y
2025-12-08,Hospital B,Flour,106,43,113,36,5,Medium,Supplier X
2025-12-08,Warehouse C,Paracetamol,55,49,55,49,5,High,Supplier Y
2025-12-08,Warehouse C,Amoxicillin,138,0,123,15,2,High,Supplier Y
2025-12-08,Warehouse C,Rice,163,38,12,189,3,Medium,Supplier Y
2025-12-08,Warehouse C,Flour,105,5,55,55,2,Medium,Supplier X
2025-12-09,Hospital A,Paracetamol,176,27,136,67,2,High,Supplier X
2025-12-09,Hospital A,Amoxicillin,87,8,87,8,5,High,Supplier X
2025-12-09,Hospital A,Rice,58,26,51,33,6,Medium,Supplier Y
2025-12-09,Hospital A,Flour,101,18,49,70,3,Medium,Supplier Y
2025-12-09,Hospital B,Paracetamol,129,4,53,80,6,High,Supplier Y
2025-12-09,Hospital B,Amoxicillin,81,45,99,27,6,High,Supplier Y
2025-12-09,Hospital B,Rice,61,30,27,64,5,Medium,Supplier X
2025-12-09,Hospital B,Flour,181,27,153,55,2,Medium,Supplier Y
2025-12-09,Warehouse C,Paracetamol,139,13,108,44,2,High,Supplier X
2025-12-09,Warehouse C,Amoxicillin,63,9,54,18,2,High,Supplier X
2025-12-09,Warehouse C,Rice,51,43,1,93,4,Medium,Supplier X
2025-12-09,Warehouse C,Flour,137,28,51,114,6,Medium,Supplier Y
2025-12-10,Hospital A,Paracetamol,192,22,193,21,4,High,Supplier Y
2025-12-10,Hospital A,Amoxicillin,193,43,234,2,3,High,Supplier X
2025-12-10,Hospital A,Rice,68,42,43,67,3,Medium,Supplier Y
2025-12-10,Hospital A,Flour,167,27,57,137,3,Medium,Supplier X
2025-12-10,Hospital B,Paracetamol,186,41,152,75,2,High,Supplier X
2025-12-10,Hospital B,Amoxicillin,71,46,57,60,6,High,Supplier X
2025-12-10,Hospital B,Rice,162,24,167,19,2,Medium,Supplier X
2025-12-10,Hospital B,Flour,177,14,73,118,6,Medium,Supplier X
2025-12-10,Warehouse C,Paracetamol,161,49,146,64,3,High,Supplier X
2025-12-10,Warehouse C,Amoxicillin,73,23,15,81,4,High,Supplier Y
2025-12-10,Warehouse C,Rice,129,30,124,35,6,Medium,Supplier Y
2025-12-10,Warehouse C,Flour,165,44,31,178,6,Medium,Supplier X
2025-12-11,Hospital A,Paracetamol,170,35,181,24,3,High,Supplier X
2025-12-11,Hospital A,Amoxicillin,146,12,128,30,4,High,Supplier X
2025-12-11,Hospital A,Rice,101,6,22,85,5,Medium,Supplier X
2025-12-11,Hospital A,Flour,135,2,34,103,5,Medium,Supplier Y
2025-12-11,Hospital B,Paracetamol,90,32,10,112,5,High,Supplier X
2025-12-11,Hospital B,Amoxicillin,156,17,18,155,6,High,Supplier X
2025-12-11,Hospital B,Rice,188,26,58,156,2,Medium,Supplier Y
2025-12-11,Hospital B,Flour,89,1,79,11,6,Medium,Supplier X
2025-12-11,Warehouse C,Paracetamol,145,5,65,85,5,High,Supplier X
2025-12-11,Warehouse C,Amoxicillin,133,31,128,36,6,High,Supplier Y
2025-12-11,Warehouse C,Rice,83,11,74,20,2,Medium,Supplier Y
2025-12-11,Warehouse C,Flour,117,19,15,121,5,Medium,Supplier X
2025-12-12,Hospital A,Paracetamol,147,24,38,133,5,High,Supplier Y
2025-12-12,Hospital A,Amoxicillin,192,21,37,176,5,High,Supplier Y
2025-12-12,Hospital A,Rice,108,48,82,74,2,Medium,Supplier Y
2025-12-12,Hospital A,Flour,160,17,135,42,2,Medium,Supplier X
2025-12-12,Hospital B,Paracetamol,151,2,85,68,4,High,Supplier X
2025-12-12,Hospital B,Amoxicillin,140,28,41,127,3,High,Supplier X
2025-12-12,Hospital B,Rice,182,9,109,82,4,Medium,Supplier X
2025-12-12,Hospital B,Flour,114,39,118,35,2,Medium,Supplier Y
2025-12-12,Warehouse C,Paracetamol,128,9,33,104,2,High,Supplier X
2025-12-12,Warehouse C,Amoxicillin,164,49,20,193,3,High,Supplier X
2025-12-12,Warehouse C,Rice,81,28,0,109,5,Medium,Supplier Y
2025-12-12,Warehouse C,Flour,143,5,72,76,3,Medium,Supplier X
2025-12-13,Hospital A,Paracetamol,80,6,10,76,6,High,Supplier Y
2025-12-13,Hospital A,Amoxicillin,175,32,18,189,5,High,Supplier X
2025-12-13,Hospital A,Rice,72,17,73,16,2,Medium,Supplier X
2025-12-13,Hospital A,Flour,147,45,90,102,3,Medium,Supplier X
2025-12-13,Hospital B,Paracetamol,59,19,55,23,6,High,Supplier Y
2025-12-13,Hospital B,Amoxicillin,57,1,12,46,3,High,Supplier X
2025-12-13,Hospital B,Rice,110,48,156,2,3,Medium,Supplier Y
2025-12-13,Hospital B,Flour,58,31,46,43,2,Medium,Supplier X
2025-12-13,Warehouse C,Paracetamol,178,25,75,128,6,High,Supplier Y
2025-12-13,Warehouse C,Amoxicillin,155,16,100,71,5,High,Supplier Y
2025-12-13,Warehouse C,Rice,113,1,110,4,2,Medium,Supplier Y
2025-12-13,Warehouse C,Flour,67,29,89,7,5,Medium,Supplier Y
2025-12-14,Hospital A,Paracetamol,165,27,40,152,2,High,Supplier Y
2025-12-14,Hospital A,Amoxicillin,105,22,115,12,2,High,Supplier X
2025-12-14,Hospital A,Rice,137,37,28,146,6,Medium,Supplier X
2025-12-14,Hospital A,Flour,142,41,163,20,2,Medium,Supplier Y
2025-12-14,Hospital B,Paracetamol,99,46,76,69,2,High,Supplier X
2025-12-14,Hospital B,Amoxicillin,99,49,74,74,4,High,Supplier Y
2025-12-14,Hospital B,Rice,123,33,76,80,2,Medium,Supplier X
2025-12-14,Hospital B,Flour,99,27,69,57,3,Medium,Supplier Y
2025-12-14,Warehouse C,Paracetamol,95,9,83,21,5,High,Supplier Y
2025-12-14,Warehouse C,Amoxicillin,75,9,77,7,6,High,Supplier Y
2025-12-14,Warehouse C,Rice,163,6,34,135,3,Medium,Supplier Y
2025-12-14,Warehouse C,Flour,129,22,35,116,3,Medium,Supplier X
2025-12-15,Hospital A,Paracetamol,181,13,95,99,5,High,Supplier Y
2025-12-15,Hospital A,Amoxicillin,113,22,131,4,3,High,Supplier Y
2025-12-15,Hospital A,Rice,137,37,168,6,2,Medium,Supplier Y
2025-12-15,Hospital A,Flour,85,47,45,87,6,Medium,Supplier X
2025-12-15,Hospital B,Paracetamol,51,39,57,33,5,High,Supplier Y
2025-12-15,Hospital B,Amoxicillin,190,20,3,207,4,High,Supplier X
2025-12-15,Hospital B,Rice,150,22,8,164,4,Medium,Supplier X
2025-12-15,Hospital B,Flour,157,4,127,34,6,Medium,Supplier X
2025-12-15,Warehouse C,Paracetamol,107,15,41,81,3,High,Supplier X
2025-12-15,Warehouse C,Amoxicillin,167,28,49,146,6,High,Supplier X
2025-12-15,Warehouse C,Rice,135,7,1,141,4,Medium,Supplier Y
2025-12-15,Warehouse C,Flour,50,20,19,51,2,Medium,Supplier X
2025-12-16,Hospital A,Paracetamol,113,38,89,62,4,High,Supplier Y
2025-12-16,Hospital A,Amoxicillin,144,35,118,61,3,High,Supplier Y
2025-12-16,Hospital A,Rice,63,46,40,69,3,Medium,Supplier X
2025-12-16,Hospital A,Flour,151,9,151,9,4,Medium,Supplier Y
2025-12-16,Hospital B,Paracetamol,150,23,49,124,6,High,Supplier X
2025-12-16,Hospital B,Amoxicillin,140,8,13,135,6,High,Supplier Y
2025-12-16,Hospital B,Rice,92,27,5,114,3,Medium,Supplier Y
2025-12-16,Hospital B,Flour,175,1,55,121,5,Medium,Supplier Y
2025-12-16,Warehouse C,Paracetamol,141,12,41,112,5,High,Supplier Y
2025-12-16,Warehouse C,Amoxicillin,145,6,42,109,3,High,Supplier X
2025-12-16,Warehouse C,Rice,102,13,98,17,4,Medium,Supplier X
2025-12-16,Warehouse C,Flour,55,6,51,10,3,Medium,Supplier Y
2025-12-17,Hospital A,Paracetamol,100,8,36,72,6,High,Supplier X
2025-12-17,Hospital A,Amoxicillin,113,38,88,63,6,High,Supplier X
2025-12-17,Hospital A,Rice,85,45,124,6,3,Medium,Supplier Y
2025-12-17,Hospital A,Flour,140,7,145,2,4,Medium,Supplier X
2025-12-17,Hospital B,Paracetamol,144,15,139,20,2,High,Supplier Y
2025-12-17,Hospital B,Amoxicillin,63,27,6,84,6,High,Supplier X
2025-12-17,Hospital B,Rice,136,2,76,62,4,Medium,Supplier X
2025-12-17,Hospital B,Flour,52,11,40,23,2,Medium,Supplier X
2025-12-17,Warehouse C,Paracetamol,193,49,65,177,6,High,Supplier X
2025-12-17,Warehouse C,Amoxicillin,133,25,63,95,4,High,Supplier X
2025-12-17,Warehouse C,Rice,151,5,46,110,4,Medium,Supplier Y
2025-12-17,Warehouse C,Flour,109,19,46,82,6,Medium,Supplier Y
2025-12-18,Hospital A,Paracetamol,168,20,105,83,6,High,Supplier X
2025-12-18,Hospital A,Amoxicillin,50,45,70,25,3,High,Supplier Y
2025-12-18,Hospital A,Rice,50,42,44,48,6,Medium,Supplier Y
2025-12-18,Hospital A,Flour,187,8,131,64,4,Medium,Supplier X
2025-12-18,Hospital B,Paracetamol,142,7,126,23,6,High,Supplier X
2025-12-18,Hospital B,Amoxicillin,53,25,0,78,5,High,Supplier X
2025-12-18,Hospital B,Rice,163,9,61,111,3,Medium,Supplier X
2025-12-18,Hospital B,Flour,113,31,53,91,5,Medium,Supplier Y
2025-12-18,Warehouse C,Paracetamol,190,12,145,57,3,High,Supplier Y
2025-12-18,Warehouse C,Amoxicillin,162,46,130,78,3,High,Supplier X
2025-12-18,Warehouse C,Rice,108,14,1,121,6,Medium,Supplier Y
2025-12-18,Warehouse C,Flour,173,38,160,51,2,Medium,Supplier Y
2025-12-19,Hospital A,Paracetamol,181,41,92,130,6,High,Supplier X
2025-12-19,Hospital A,Amoxicillin,144,0,128,16,6,High,Supplier X
2025-12-19,Hospital A,Rice,142,36,25,153,4,Medium,Supplier X
2025-12-19,Hospital A,Flour,108,49,132,25,6,Medium,Supplier Y
2025-12-19,Hospital B,Paracetamol,107,7,20,94,6,High,Supplier X
2025-12-19,Hospital B,Amoxicillin,128,24,16,136,2,High,Supplier Y
2025-12-19,Hospital B,Rice,64,4,19,49,6,Medium,Supplier Y
2025-12-19,Hospital B,Flour,116,26,80,62,3,Medium,Supplier X
2025-12-19,Warehouse C,Paracetamol,92,43,92,43,5,High,Supplier X
2025-12-19,Warehouse C,Amoxicillin,51,45,8,88,6,High,Supplier Y
2025-12-19,Warehouse C,Rice,64,29,50,43,5,Medium,Supplier Y
2025-12-19,Warehouse C,Flour,166,32,134,64,4,Medium,Supplier X
2025-12-20,Hospital A,Paracetamol,118,24,30,112,5,High,Supplier Y
2025-12-20,Hospital A,Amoxicillin,69,23,11,81,3,High,Supplier Y
2025-12-20,Hospital A,Rice,113,44,57,100,6,Medium,Supplier Y
2025-12-20,Hospital A,Flour,105,7,18,94,3,Medium,Supplier Y
2025-12-20,Hospital B,Paracetamol,159,18,137,40,4,High,Supplier X
2025-12-20,Hospital B,Amoxicillin,59,4,30,33,2,High,Supplier Y
2025-12-20,Hospital B,Rice,119,3,29,93,6,Medium,Supplier X
2025-12-20,Hospital B,Flour,125,38,38,125,3,Medium,Supplier X
2025-12-20,Warehouse C,Paracetamol,189,13,20,182,4,High,Supplier Y
2025-12-20,Warehouse C,Amoxicillin,114,13,117,10,5,High,Supplier X
2025-12-20,Warehouse C,Rice,141,11,61,91,6,Medium,Supplier Y
2025-12-20,Warehouse C,Flour,171,40,161,50,4,Medium,Supplier X
2025-12-21,Hospital A,Paracetamol,119,39,98,60,3,High,Supplier X
2025-12-21,Hospital A,Amoxicillin,112,12,31,93,5,High,Supplier X
2025-12-21,Hospital A,Rice,145,31,76,100,3,Medium,Supplier Y
2025-12-21,Hospital A,Flour,136,1,127,10,2,Medium,Supplier X
2025-12-21,Hospital B,Paracetamol,56,19,50,25,2,High,Supplier X
2025-12-21,Hospital B,Amoxicillin,146,19,105,60,5,High,Supplier X
2025-12-21,Hospital B,Rice,189,31,54,166,6,Medium,Supplier X
2025-12-21,Hospital B,Flour,79,3,78,4,4,Medium,Supplier X
2025-12-21,Warehouse C,Paracetamol,192,2,132,62,3,High,Supplier X
2025-12-21,Warehouse C,Amoxicillin,190,5,78,117,4,High,Supplier X
2025-12-21,Warehouse C,Rice,190,21,119,92,5,Medium,Supplier Y
2025-12-21,Warehouse C,Flour,91,49,2,138,5,Medium,Supplier X
2025-12-22,Hospital A,Paracetamol,95,2,89,8,6,High,Supplier Y
2025-12-22,Hospital A,Amoxicillin,64,13,38,39,2,High,Supplier X
2025-12-22,Hospital A,Rice,130,47,123,54,2,Medium,Supplier X
2025-12-22,Hospital A,Flour,111,17,81,47,4,Medium,Supplier X
2025-12-22,Hospital B,Paracetamol,136,4,70,70,4,High,Supplier Y
2025-12-22,Hospital B,Amoxicillin,94,37,126,5,4,High,Supplier X
2025-12-22,Hospital B,Rice,85,36,98,23,6,Medium,Supplier X
2025-12-22,Hospital B,Flour,165,41,74,132,2,Medium,Supplier Y
2025-12-22,Warehouse C,Paracetamol,63,13,26,50,2,High,Supplier Y
2025-12-22,Warehouse C,Amoxicillin,91,33,30,94,4,High,Supplier Y
2025-12-22,Warehouse C,Rice,178,45,125,98,3,Medium,Supplier X
2025-12-22,Warehouse C,Flour,76,23,42,57,5,Medium,Supplier Y
2025-12-23,Hospital A,Paracetamol,79,38,106,11,4,High,Supplier X
2025-12-23,Hospital A,Amoxicillin,174,47,117,104,2,High,Supplier X
2025-12-23,Hospital A,Rice,195,49,136,108,2,Medium,Supplier Y
2025-12-23,Hospital A,Flour,95,15,93,17,4,Medium,Supplier X
2025-12-23,Hospital B,Paracetamol,76,18,63,31,6,High,Supplier X
2025-12-23,Hospital B,Amoxicillin,175,21,66,130,4,High,Supplier Y
2025-12-23,Hospital B,Rice,85,21,23,83,2,Medium,Supplier Y
2025-12-23,Hospital B,Flour,178,9,70,117,4,Medium,Supplier X
