date,location,item,closing_stock,Inventory_Status,Recommendation,Alert,supplier
2025-11-27,Hospital A,Paracetamol,49,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-11-27,Hospital A,Amoxicillin,86,Warning,Reorder Soon,OK,Supplier Y
2025-11-27,Hospital A,Rice,52,Warning,Reorder Soon,OK,Supplier Y
2025-11-27,Hospital A,Flour,113,Healthy,No Action Required,OK,Supplier Y
2025-11-27,Hospital B,Paracetamol,57,Warning,Reorder Soon,OK,Supplier X
2025-11-27,Hospital B,Amoxicillin,45,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-11-27,Hospital B,Rice,90,Warning,Reorder Soon,OK,Supplier X
2025-11-27,Hospital B,Flour,53,Warning,Reorder Soon,OK,Supplier Y
2025-11-27,Warehouse C,Paracetamol,94,Warning,Reorder Soon,OK,Supplier X
2025-11-27,Warehouse C,Amoxicillin,43,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-11-27,Warehouse C,Rice,97,Warning,Reorder Soon,OK,Supplier X
2025-11-27,Warehouse C,Flour,58,Warning,Reorder Soon,OK,Supplier X
2025-11-28,Hospital A,Paracetamol,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-11-28,Hospital A,Amoxicillin,62,Warning,Reorder Soon,OK,Supplier Y
2025-11-28,Hospital A,Rice,159,Healthy,No Action Required,OK,Supplier Y
2025-11-28,Hospital A,Flour,134,Healthy,No Action Required,OK,Supplier X
2025-11-28,Hospital B,Paracetamol,39,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-11-28,Hospital B,Amoxicillin,157,Healthy,No Action Required,OK,Supplier Y
2025-11-28,Hospital B,Rice,66,Warning,Reorder Soon,OK,Supplier Y
2025-11-28,Hospital B,Flour,38,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-11-28,Warehouse C,Paracetamol,12,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-11-28,Warehouse C,Amoxicillin,127,Healthy,No Action Required,OK,Supplier X
2025-11-28,Warehouse C,Rice,47,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-11-28,Warehouse C,Flour,9,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-11-29,Hospital A,Paracetamol,84,Warning,Reorder Soon,OK,Supplier X
2025-11-29,Hospital A,Amoxicillin,18,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-11-29,Hospital A,Rice,84,Warning,Reorder Soon,OK,Supplier Y
2025-11-29,Hospital A,Flour,189,Healthy,No Action Required,OK,Supplier Y
2025-11-29,Hospital B,Paracetamol,107,Healthy,No Action Required,OK,Supplier Y
2025-11-29,Hospital B,Amoxicillin,37,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-11-29,Hospital B,Rice,64,Warning,Reorder Soon,OK,Supplier X
2025-11-29,Hospital B,Flour,83,Warning,Reorder Soon,OK,Supplier Y
2025-11-29,Warehouse C,Paracetamol,83,Warning,Reorder Soon,OK,Supplier Y
2025-11-29,Warehouse C,Amoxicillin,95,Warning,Reorder Soon,OK,Supplier X
2025-11-29,Warehouse C,Rice,79,Warning,Reorder Soon,OK,Supplier Y
2025-11-29,Warehouse C,Flour,82,Warning,Reorder Soon,OK,Supplier Y
2025-11-30,Hospital A,Paracetamol,25,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-11-30,Hospital A,Amoxicillin,62,Warning,Reorder Soon,OK,Supplier Y
2025-11-30,Hospital A,Rice,3,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-11-30,Hospital A,Flour,125,Healthy,No Action Required,OK,Supplier Y
2025-11-30,Hospital B,Paracetamol,185,Healthy,No Action Required,OK,Supplier X
2025-11-30,Hospital B,Amoxicillin,35,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-11-30,Hospital B,Rice,80,Warning,Reorder Soon,OK,Supplier Y
2025-11-30,Hospital B,Flour,62,Warning,Reorder Soon,OK,Supplier Y
2025-11-30,Warehouse C,Paracetamol,167,Healthy,No Action Required,OK,Supplier Y
2025-11-30,Warehouse C,Amoxicillin,54,Warning,Reorder Soon,OK,Supplier Y
2025-11-30,Warehouse C,Rice,123,Healthy,No Action Required,OK,Supplier Y
2025-11-30,Warehouse C,Flour,124,Healthy,No Action Required,OK,Supplier X
2025-12-01,Hospital A,Paracetamol,162,Healthy,No Action Required,OK,Supplier X
2025-12-01,Hospital A,Amoxicillin,8,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-01,Hospital A,Rice,59,Warning,Reorder Soon,OK,Supplier X
2025-12-01,Hospital A,Flour,102,Healthy,No Action Required,OK,Supplier X
2025-12-01,Hospital B,Paracetamol,79,Warning,Reorder Soon,OK,Supplier X
2025-12-01,Hospital B,Amoxicillin,119,Healthy,No Action Required,OK,Supplier Y
2025-12-01,Hospital B,Rice,72,Warning,Reorder Soon,OK,Supplier X
2025-12-01,Hospital B,Flour,58,Warning,Reorder Soon,OK,Supplier Y
2025-12-01,Warehouse C,Paracetamol,26,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-01,Warehouse C,Amoxicillin,156,Healthy,No Action Required,OK,Supplier X
2025-12-01,Warehouse C,Rice,135,Healthy,No Action Required,OK,Supplier X
2025-12-01,Warehouse C,Flour,37,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-02,Hospital A,Paracetamol,7,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-02,Hospital A,Amoxicillin,1,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-02,Hospital A,Rice,152,Healthy,No Action Required,OK,Supplier Y
2025-12-02,Hospital A,Flour,8,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-02,Hospital B,Paracetamol,89,Warning,Reorder Soon,OK,Supplier X
2025-12-02,Hospital B,Amoxicillin,78,Warning,Reorder Soon,OK,Supplier Y
2025-12-02,Hospital B,Rice,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-02,Hospital B,Flour,57,Warning,Reorder Soon,OK,Supplier X
2025-12-02,Warehouse C,Paracetamol,90,Warning,Reorder Soon,OK,Supplier Y
2025-12-02,Warehouse C,Amoxicillin,112,Healthy,No Action Required,OK,Supplier X
2025-12-02,Warehouse C,Rice,87,Warning,Reorder Soon,OK,Supplier X
2025-12-02,Warehouse C,Flour,79,Warning,Reorder Soon,OK,Supplier X
2025-12-03,Hospital A,Paracetamol,59,Warning,Reorder Soon,OK,Supplier X
2025-12-03,Hospital A,Amoxicillin,43,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-03,Hospital A,Rice,33,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-03,Hospital A,Flour,91,Warning,Reorder Soon,OK,Supplier Y
2025-12-03,Hospital B,Paracetamol,189,Healthy,No Action Required,OK,Supplier X
2025-12-03,Hospital B,Amoxicillin,82,Warning,Reorder Soon,OK,Supplier X
2025-12-03,Hospital B,Rice,68,Warning,Reorder Soon,OK,Supplier X
2025-12-03,Hospital B,Flour,52,Warning,Reorder Soon,OK,Supplier X
2025-12-03,Warehouse C,Paracetamol,68,Warning,Reorder Soon,OK,Supplier Y
2025-12-03,Warehouse C,Amoxicillin,85,Warning,Reorder Soon,OK,Supplier X
2025-12-03,Warehouse C,Rice,129,Healthy,No Action Required,OK,Supplier X
2025-12-03,Warehouse C,Flour,110,Healthy,No Action Required,OK,Supplier Y
2025-12-04,Hospital A,Paracetamol,114,Healthy,No Action Required,OK,Supplier X
2025-12-04,Hospital A,Amoxicillin,110,Healthy,No Action Required,OK,Supplier Y
2025-12-04,Hospital A,Rice,32,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-04,Hospital A,Flour,47,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-04,Hospital B,Paracetamol,137,Healthy,No Action Required,OK,Supplier Y
2025-12-04,Hospital B,Amoxicillin,3,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-04,Hospital B,Rice,129,Healthy,No Action Required,OK,Supplier X
2025-12-04,Hospital B,Flour,29,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-04,Warehouse C,Paracetamol,9,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-04,Warehouse C,Amoxicillin,23,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-04,Warehouse C,Rice,41,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-04,Warehouse C,Flour,64,Warning,Reorder Soon,OK,Supplier X
2025-12-05,Hospital A,Paracetamol,61,Warning,Reorder Soon,OK,Supplier X
2025-12-05,Hospital A,Amoxicillin,9,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-05,Hospital A,Rice,73,Warning,Reorder Soon,OK,Supplier Y
2025-12-05,Hospital A,Flour,41,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-05,Hospital B,Paracetamol,64,Warning,Reorder Soon,OK,Supplier X
2025-12-05,Hospital B,Amoxicillin,85,Warning,Reorder Soon,OK,Supplier Y
2025-12-05,Hospital B,Rice,93,Warning,Reorder Soon,OK,Supplier Y
2025-12-05,Hospital B,Flour,58,Warning,Reorder Soon,OK,Supplier Y
2025-12-05,Warehouse C,Paracetamol,68,Warning,Reorder Soon,OK,Supplier Y
2025-12-05,Warehouse C,Amoxicillin,78,Warning,Reorder Soon,OK,Supplier Y
2025-12-05,Warehouse C,Rice,79,Warning,Reorder Soon,OK,Supplier X
2025-12-05,Warehouse C,Flour,31,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-06,Hospital A,Paracetamol,41,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-06,Hospital A,Amoxicillin,49,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-06,Hospital A,Rice,94,Warning,Reorder Soon,OK,Supplier Y
2025-12-06,Hospital A,Flour,61,Warning,Reorder Soon,OK,Supplier Y
2025-12-06,Hospital B,Paracetamol,92,Warning,Reorder Soon,OK,Supplier Y
2025-12-06,Hospital B,Amoxicillin,72,Warning,Reorder Soon,OK,Supplier Y
2025-12-06,Hospital B,Rice,77,Warning,Reorder Soon,OK,Supplier Y
2025-12-06,Hospital B,Flour,103,Healthy,No Action Required,OK,Supplier X
2025-12-06,Warehouse C,Paracetamol,89,Warning,Reorder Soon,OK,Supplier Y
2025-12-06,Warehouse C,Amoxicillin,33,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-06,Warehouse C,Rice,35,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-06,Warehouse C,Flour,67,Warning,Reorder Soon,OK,Supplier Y
2025-12-07,Hospital A,Paracetamol,30,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-07,Hospital A,Amoxicillin,78,Warning,Reorder Soon,OK,Supplier X
2025-12-07,Hospital A,Rice,16,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-07,Hospital A,Flour,39,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-07,Hospital B,Paracetamol,130,Healthy,No Action Required,OK,Supplier Y
2025-12-07,Hospital B,Amoxicillin,11,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-07,Hospital B,Rice,46,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-07,Hospital B,Flour,40,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-07,Warehouse C,Paracetamol,82,Warning,Reorder Soon,OK,Supplier Y
2025-12-07,Warehouse C,Amoxicillin,7,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-07,Warehouse C,Rice,115,Healthy,No Action Required,OK,Supplier Y
2025-12-07,Warehouse C,Flour,35,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-08,Hospital A,Paracetamol,18,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-08,Hospital A,Amoxicillin,4,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-08,Hospital A,Rice,50,Warning,Reorder Soon,OK,Supplier X
2025-12-08,Hospital A,Flour,124,Healthy,No Action Required,OK,Supplier X
2025-12-08,Hospital B,Paracetamol,36,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-08,Hospital B,Amoxicillin,61,Warning,Reorder Soon,OK,Supplier X
2025-12-08,Hospital B,Rice,93,Warning,Reorder Soon,OK,Supplier Y
2025-12-08,Hospital B,Flour,36,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-08,Warehouse C,Paracetamol,49,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-08,Warehouse C,Amoxicillin,15,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-08,Warehouse C,Rice,189,Healthy,No Action Required,OK,Supplier Y
2025-12-08,Warehouse C,Flour,55,Warning,Reorder Soon,OK,Supplier X
2025-12-09,Hospital A,Paracetamol,67,Warning,Reorder Soon,OK,Supplier X
2025-12-09,Hospital A,Amoxicillin,8,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-09,Hospital A,Rice,33,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-09,Hospital A,Flour,70,Warning,Reorder Soon,OK,Supplier Y
2025-12-09,Hospital B,Paracetamol,80,Warning,Reorder Soon,OK,Supplier Y
2025-12-09,Hospital B,Amoxicillin,27,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-09,Hospital B,Rice,64,Warning,Reorder Soon,OK,Supplier X
2025-12-09,Hospital B,Flour,55,Warning,Reorder Soon,OK,Supplier Y
2025-12-09,Warehouse C,Paracetamol,44,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-09,Warehouse C,Amoxicillin,18,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-09,Warehouse C,Rice,93,Warning,Reorder Soon,OK,Supplier X
2025-12-09,Warehouse C,Flour,114,Healthy,No Action Required,OK,Supplier Y
2025-12-10,Hospital A,Paracetamol,21,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-10,Hospital A,Amoxicillin,2,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-10,Hospital A,Rice,67,Warning,Reorder Soon,OK,Supplier Y
2025-12-10,Hospital A,Flour,137,Healthy,No Action Required,OK,Supplier X
2025-12-10,Hospital B,Paracetamol,75,Warning,Reorder Soon,OK,Supplier X
2025-12-10,Hospital B,Amoxicillin,60,Warning,Reorder Soon,OK,Supplier X
2025-12-10,Hospital B,Rice,19,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-10,Hospital B,Flour,118,Healthy,No Action Required,OK,Supplier X
2025-12-10,Warehouse C,Paracetamol,64,Warning,Reorder Soon,OK,Supplier X
2025-12-10,Warehouse C,Amoxicillin,81,Warning,Reorder Soon,OK,Supplier Y
2025-12-10,Warehouse C,Rice,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-10,Warehouse C,Flour,178,Healthy,No Action Required,OK,Supplier X
2025-12-11,Hospital A,Paracetamol,24,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-11,Hospital A,Amoxicillin,30,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-11,Hospital A,Rice,85,Warning,Reorder Soon,OK,Supplier X
2025-12-11,Hospital A,Flour,103,Healthy,No Action Required,OK,Supplier Y
2025-12-11,Hospital B,Paracetamol,112,Healthy,No Action Required,OK,Supplier X
2025-12-11,Hospital B,Amoxicillin,155,Healthy,No Action Required,OK,Supplier X
2025-12-11,Hospital B,Rice,156,Healthy,No Action Required,OK,Supplier Y
2025-12-11,Hospital B,Flour,11,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-11,Warehouse C,Paracetamol,85,Warning,Reorder Soon,OK,Supplier X
2025-12-11,Warehouse C,Amoxicillin,36,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-11,Warehouse C,Rice,20,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-11,Warehouse C,Flour,121,Healthy,No Action Required,OK,Supplier X
2025-12-12,Hospital A,Paracetamol,133,Healthy,No Action Required,OK,Supplier Y
2025-12-12,Hospital A,Amoxicillin,176,Healthy,No Action Required,OK,Supplier Y
2025-12-12,Hospital A,Rice,74,Warning,Reorder Soon,OK,Supplier Y
2025-12-12,Hospital A,Flour,42,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-12,Hospital B,Paracetamol,68,Warning,Reorder Soon,OK,Supplier X
2025-12-12,Hospital B,Amoxicillin,127,Healthy,No Action Required,OK,Supplier X
2025-12-12,Hospital B,Rice,82,Warning,Reorder Soon,OK,Supplier X
2025-12-12,Hospital B,Flour,35,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-12,Warehouse C,Paracetamol,104,Healthy,No Action Required,OK,Supplier X
2025-12-12,Warehouse C,Amoxicillin,193,Healthy,No Action Required,OK,Supplier X
2025-12-12,Warehouse C,Rice,109,Healthy,No Action Required,OK,Supplier Y
2025-12-12,Warehouse C,Flour,76,Warning,Reorder Soon,OK,Supplier X
2025-12-13,Hospital A,Paracetamol,76,Warning,Reorder Soon,OK,Supplier Y
2025-12-13,Hospital A,Amoxicillin,189,Healthy,No Action Required,OK,Supplier X
2025-12-13,Hospital A,Rice,16,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-13,Hospital A,Flour,102,Healthy,No Action Required,OK,Supplier X
2025-12-13,Hospital B,Paracetamol,23,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-13,Hospital B,Amoxicillin,46,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-13,Hospital B,Rice,2,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-13,Hospital B,Flour,43,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-13,Warehouse C,Paracetamol,128,Healthy,No Action Required,OK,Supplier Y
2025-12-13,Warehouse C,Amoxicillin,71,Warning,Reorder Soon,OK,Supplier Y
2025-12-13,Warehouse C,Rice,4,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-13,Warehouse C,Flour,7,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-14,Hospital A,Paracetamol,152,Healthy,No Action Required,OK,Supplier Y
2025-12-14,Hospital A,Amoxicillin,12,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-14,Hospital A,Rice,146,Healthy,No Action Required,OK,Supplier X
2025-12-14,Hospital A,Flour,20,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-14,Hospital B,Paracetamol,69,Warning,Reorder Soon,OK,Supplier X
2025-12-14,Hospital B,Amoxicillin,74,Warning,Reorder Soon,OK,Supplier Y
2025-12-14,Hospital B,Rice,80,Warning,Reorder Soon,OK,Supplier X
2025-12-14,Hospital B,Flour,57,Warning,Reorder Soon,OK,Supplier Y
2025-12-14,Warehouse C,Paracetamol,21,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-14,Warehouse C,Amoxicillin,7,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-14,Warehouse C,Rice,135,Healthy,No Action Required,OK,Supplier Y
2025-12-14,Warehouse C,Flour,116,Healthy,No Action Required,OK,Supplier X
2025-12-15,Hospital A,Paracetamol,99,Warning,Reorder Soon,OK,Supplier Y
2025-12-15,Hospital A,Amoxicillin,4,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-15,Hospital A,Rice,6,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-15,Hospital A,Flour,87,Warning,Reorder Soon,OK,Supplier X
2025-12-15,Hospital B,Paracetamol,33,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-15,Hospital B,Amoxicillin,207,Healthy,No Action Required,OK,Supplier X
2025-12-15,Hospital B,Rice,164,Healthy,No Action Required,OK,Supplier X
2025-12-15,Hospital B,Flour,34,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-15,Warehouse C,Paracetamol,81,Warning,Reorder Soon,OK,Supplier X
2025-12-15,Warehouse C,Amoxicillin,146,Healthy,No Action Required,OK,Supplier X
2025-12-15,Warehouse C,Rice,141,Healthy,No Action Required,OK,Supplier Y
2025-12-15,Warehouse C,Flour,51,Warning,Reorder Soon,OK,Supplier X
2025-12-16,Hospital A,Paracetamol,62,Warning,Reorder Soon,OK,Supplier Y
2025-12-16,Hospital A,Amoxicillin,61,Warning,Reorder Soon,OK,Supplier Y
2025-12-16,Hospital A,Rice,69,Warning,Reorder Soon,OK,Supplier X
2025-12-16,Hospital A,Flour,9,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-16,Hospital B,Paracetamol,124,Healthy,No Action Required,OK,Supplier X
2025-12-16,Hospital B,Amoxicillin,135,Healthy,No Action Required,OK,Supplier Y
2025-12-16,Hospital B,Rice,114,Healthy,No Action Required,OK,Supplier Y
2025-12-16,Hospital B,Flour,121,Healthy,No Action Required,OK,Supplier Y
2025-12-16,Warehouse C,Paracetamol,112,Healthy,No Action Required,OK,Supplier Y
2025-12-16,Warehouse C,Amoxicillin,109,Healthy,No Action Required,OK,Supplier X
2025-12-16,Warehouse C,Rice,17,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-16,Warehouse C,Flour,10,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-17,Hospital A,Paracetamol,72,Warning,Reorder Soon,OK,Supplier X
2025-12-17,Hospital A,Amoxicillin,63,Warning,Reorder Soon,OK,Supplier X
2025-12-17,Hospital A,Rice,6,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-17,Hospital A,Flour,2,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-17,Hospital B,Paracetamol,20,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-17,Hospital B,Amoxicillin,84,Warning,Reorder Soon,OK,Supplier X
2025-12-17,Hospital B,Rice,62,Warning,Reorder Soon,OK,Supplier X
2025-12-17,Hospital B,Flour,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-17,Warehouse C,Paracetamol,177,Healthy,No Action Required,OK,Supplier X
2025-12-17,Warehouse C,Amoxicillin,95,Warning,Reorder Soon,OK,Supplier X
2025-12-17,Warehouse C,Rice,110,Healthy,No Action Required,OK,Supplier Y
2025-12-17,Warehouse C,Flour,82,Warning,Reorder Soon,OK,Supplier Y
2025-12-18,Hospital A,Paracetamol,83,Warning,Reorder Soon,OK,Supplier X
2025-12-18,Hospital A,Amoxicillin,25,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-18,Hospital A,Rice,48,Critical,Reorder Immediately,Low Stock Alert,Supplier Y
2025-12-18,Hospital A,Flour,64,Warning,Reorder Soon,OK,Supplier X
2025-12-18,Hospital B,Paracetamol,23,Critical,Reorder Immediately,Low Stock Alert,Supplier X
2025-12-18,Hospital B,Amoxicillin,78,Warning,Reorder Soon,OK,Supplier X
2025-12-18,Hospital B,Rice,111,Healthy,No Action Required,OK,Supplier X
2025-12-18,Hospital B,Flour,91,Warning,Reorder Soon,OK,Supplier Y
2025-12-18,Warehouse C,Paracetamol,57,Warning,Reorder Soon,OK,Supplier Y
2025-12-18,Warehouse C,Amoxicillin,78,Warning,Reorder Soon,OK,Supplier X
2025-12-18,Warehouse C,Rice,121,Healthy,No Action Required,OK,Supplier Y
2025-12-18,Warehouse C,Flour,51,Warning,Reorder Soon,OK,Supplier Y
